id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39364782,Quiet Downtown Suite Steps Away from Downtown,35972008,Virginia,,28801,35.59905,-82.55763,Entire home/apt,200,2,16,2021-06-14,0.65,1,41,4,
39365356,"Broadway Loft 310: Downtown Asheville's newest gem, upscale luxury!",96187307,Yonder,,28801,35.60274,-82.55864,Entire home/apt,270,2,15,2021-10-25,1.05,42,351,11,
39365364,"Broadway Loft 320: Downtown Asheville's newest gem, upscale luxury!",96187307,Yonder,,28801,35.60357,-82.55985,Entire home/apt,250,2,20,2021-11-28,1.69,42,355,20,
39365370,"Broadway Loft 210: Downtown Asheville's newest gem, upscale luxury!",96187307,Yonder,,28801,35.60459,-82.55933,Entire home/apt,270,2,7,2021-11-07,0.51,42,356,6,
39365377,"Broadway Loft 220: Downtown Asheville's newest gem, upscale luxury!",96187307,Yonder,,28801,35.60505,-82.5598,Entire home/apt,253,2,11,2021-11-07,0.79,42,353,9,
39418899,"Cozy, Clean, Private West Asheville Apartment",174169874,Jordan,,28806,35.57675,-82.59554,Entire home/apt,118,2,99,2021-11-27,3.95,1,154,66,
39437623,Spacious West Asheville suite near Haywood Ave,16443620,Grace,,28806,35.58317,-82.58544,Private room,72,2,42,2021-12-13,1.64,1,1,24,
39440197,West Asheville Seclusive Studio 10 min to downtown,117928272,Caroline,,28806,35.56764,-82.57106,Entire home/apt,155,2,176,2021-11-28,6.88,1,211,79,
39444836,"New, luxury condo located in the heart of downtown Asheville~55 S.Market #209",167186184,Towns,,28801,35.59226,-82.54929,Entire home/apt,174,1,71,2021-11-07,2.80,108,346,33,
39444837,Landmark Mountain and City Views~Historic Patton Parker Garden Cottage #101,167186184,Towns,,28801,35.60191,-82.5463,Entire home/apt,295,1,36,2021-11-28,1.38,108,344,10,
39456490,The Loft at Deer Crossing,67509318,Cindy,,28704,35.45165,-82.56561,Private room,73,2,55,2021-12-12,3.39,2,312,43,
39461061,Asheville Mountain Cottage/Accessible,97028753,Anne,,28805,35.63771,-82.46381,Entire home/apt,131,2,47,2021-12-05,1.93,1,46,27,
39487580,The River Nook✨A Tiny Refuge,26002506,Michelle,,28804,35.63495,-82.59766,Entire home/apt,128,2,156,2021-12-12,7.07,3,234,98,
39519331,Modern Luxury Downtown Condo 211- prime location,32670355,Karen,,28801,35.5932,-82.54993,Entire home/apt,269,2,90,2021-12-09,3.51,3,58,58,
39549754,Eco-Friendly Clean Spacious Suite near Town/Trails,106148889,LuLu,,28804,35.63314,-82.55124,Entire home/apt,150,2,46,2021-12-12,1.78,1,156,21,
39562166,Beaverdam Bungalow,303978042,Alie,,28804,35.64334,-82.52066,Entire home/apt,241,2,74,2021-11-21,4.14,1,216,45,
39575615,Private Basement Suite Close to Biltmore & Dwntown,304078895,Shannon,,28803,35.56349,-82.5198,Private room,84,1,51,2021-11-21,1.98,1,25,36,
39577589,The Studio at 217,4143638,Tim And Muffi,,28805,35.59937,-82.48604,Entire home/apt,64,2,134,2021-12-12,5.18,2,292,58,
39601430,The Woodfin - Chateau de Bro & Chalet de Bae,96294317,Shane,,28804,35.62957,-82.58358,Entire home/apt,167,2,107,2021-12-12,4.15,1,18,60,
39606470,Country feel -15min to AVL and close to Pisgah,97183012,Madeline,,28715,35.50973,-82.65504,Private room,40,1,63,2021-11-29,2.51,1,168,48,
39671831,Trendy New-Build | Balcony | 3 Miles to Downtown,149601167,TurnKey Vacation Rentals,,28804,35.62726,-82.57994,Entire home/apt,134,2,15,2021-11-01,0.68,43,325,12,
39716079,Asheville  Zen Cottage,305249149,Debbie,,28804,35.63474,-82.58275,Entire home/apt,100,2,80,2021-11-28,3.72,1,109,53,
39764417,"Bright Downtown Luxury Condo #205, 865 sqft",32670355,Karen,,28801,35.59369,-82.54926,Entire home/apt,284,2,88,2021-12-05,3.51,3,6,51,
39769249,Historic Oasis next to downtown,84554169,Jarod,,28801,35.6084,-82.54457,Entire home/apt,109,2,17,2020-08-10,0.73,1,0,0,
39787649,Cozy & Charming Asheville Cabin: 5 Mi to Downtown!,151397468,Evolve,,28804,35.65539,-82.57712,Entire home/apt,154,2,30,2021-11-21,1.18,22,344,20,
39794917,Bear Way to Heaven,71812166,Heidi & Ricky,,28806,35.5573,-82.60464,Entire home/apt,250,3,30,2021-11-23,1.26,7,354,22,
39801029,Urban Forest Oasis less than a mile to town!,306038771,Mary,,28801,35.61081,-82.56009,Entire home/apt,180,2,36,2021-11-01,1.41,1,2,24,
39811858,The Llama | Entire place in West Asheville,14194725,Isabel,,28806,35.56981,-82.56886,Entire home/apt,131,1,96,2021-11-28,9.66,1,46,96,
39819205,The Northside Nest,306301276,Matt,,28801,35.60472,-82.54819,Private room,50,1,30,2020-11-28,1.17,2,0,0,
39829862,"Views, Mins. from Downtown Asheville, Fire Pit",246993350,Barry & Sherry,,28715,35.509,-82.6615,Entire home/apt,196,2,72,2021-11-22,2.84,6,323,40,
39849897,Hot Tub * 6mi to Downtown * Dogs Welcome,10699816,Trace,,28803,35.5468,-82.47834,Entire home/apt,396,1,146,2021-12-05,5.98,6,301,62,
39964998,Jupiter's Garden Studio,2237459,Amanda,,28806,35.57414,-82.58745,Entire home/apt,56,2,80,2021-11-22,3.16,1,56,40,
39967545,Studio,305248767,Sweet Peas,,28801,35.59656,-82.55283,Private room,113,1,8,2021-10-16,0.52,4,73,7,
39971734,Asheville Cottage 19,174586650,Perry,,28801,35.6039,-82.54681,Entire home/apt,54,30,5,2021-11-06,0.22,4,103,1,
40024336,6 MIN TO DOWNTOWN ASHEVILLE % SPARKLING CLEAN,478398,Heidi,,28804,35.62623,-82.58293,Entire home/apt,185,2,56,2021-12-05,3.06,3,69,37,
40030511,Cozy 2.5BR 1400 sq ft triplex in historic Montford,223842233,Donna,,28801,35.60873,-82.56497,Entire home/apt,59,30,7,2021-11-18,0.28,1,29,4,
40051281,Private Room,305248767,Sweet Peas,,28801,35.59692,-82.55444,Private room,81,1,68,2021-12-05,2.95,4,77,48,
40064516,Charming Home Close to Everything (5mi downtown),309043879,Alla & Andrey,,28803,35.55762,-82.48968,Entire home/apt,154,2,130,2021-11-30,5.18,1,354,65,
40087092,Renovated Historic Getaway Near VA Hospital+Dwtn 1,136562192,Kimberly,,28805,35.58865,-82.50854,Private room,44,1,193,2021-12-11,7.81,2,78,97,
40091044,Private & spacious family home w/hot tub in S AVL,242474849,Jennifer,,28803,35.49526,-82.50326,Entire home/apt,329,2,20,2021-11-28,0.94,15,328,15,
40132695,51-Acre Peaceful Retreat 9 Miles from Downtown,309708737,Gary,,28805,35.64558,-82.47004,Entire home/apt,120,3,35,2021-12-13,1.42,1,109,24,
40154627,Quiet House PetFriendly/LgYard  3mi to Haywood Rd,62193522,Martin,,28806,35.54937,-82.62903,Entire home/apt,101,1,109,2021-12-05,4.34,1,74,59,
40171393,Asheville Adventure Abode,37814007,Rebecca,,28801,35.59715,-82.56804,Entire home/apt,87,1,147,2021-11-29,5.86,1,46,75,
40175865,❉ Family Friendly  Mountain Home ❉,60828598,Diane,,28704,35.47722,-82.50021,Entire home/apt,175,2,34,2021-01-02,1.38,1,163,2,
40229587,"Craftsman style apartment, minutes to downtown.",6959830,Elizabeth,,28803,35.56949,-82.54758,Entire home/apt,161,2,57,2021-12-07,2.36,1,40,24,
40269719,Super Comfortable 1BR Apt - Backyard Forest,13976264,Michael And Rebecca,,28704,35.47442,-82.49348,Entire home/apt,130,2,62,2021-12-12,2.75,2,357,33,
40273960,Bunk Bed at Sweet Peas Hostel,305248767,Sweet Peas,,28801,35.59731,-82.55288,Shared room,35,1,80,2021-12-05,3.21,4,86,59,
40274759,Pod at Sweet Peas Hostel,305248767,Sweet Peas,,28801,35.59685,-82.55437,Shared room,43,1,297,2021-12-12,11.93,4,86,238,
40284917,West Asheville Farmland,163491126,Ian,,28806,35.63821,-82.63922,Entire home/apt,169,2,22,2021-12-12,1.77,5,166,21,
40309710,Morningside Hide-Away,143880669,Dea,,28806,35.56767,-82.59731,Entire home/apt,71,2,34,2021-11-29,1.40,1,11,21,
40311170,"W AVL studio-Cozy, modern, close to greenway",84075714,Jody,,28806,35.56777,-82.57136,Entire home/apt,153,2,83,2021-12-05,3.48,1,135,46,
40311573,West Asheville Farmhouse on 4 Acres Close to Town,15086526,Smithson,,28806,35.55026,-82.62789,Entire home/apt,126,1,68,2021-12-12,3.08,3,153,50,
40323675,Perfect location. Quiet and 5 minutes to downtown.,10554436,Han,,28805,35.59231,-82.5348,Private room,120,2,22,2021-11-09,0.93,2,335,7,
40371638,Magnolia Suite - North Lodge on Oakland Bed & Breakfast,9106631,David,,28801,35.57588,-82.55727,Private room,212,1,2,2021-10-31,0.09,3,190,1,
40372482,Marsh Suite - North Lodge on Oakland Bed & Breakfast,9106631,David,,28801,35.57431,-82.5566,Private room,231,1,0,,,3,173,0,
40372837,Carolina Suite - North Lodge on Oakland Bed & Breakfast,9106631,David,,28801,35.57441,-82.55723,Private room,200,1,2,2020-07-11,0.11,3,174,0,
40399536,Fairytale Stone Cottage,189080216,Jennie,,28804,35.62745,-82.5997,Entire home/apt,314,2,7,2021-11-28,0.31,4,329,5,
40489327,Cozy with Nature in the Mountains,102127332,Julia,,28806,35.5189,-82.60058,Entire home/apt,110,3,9,2021-11-28,4.09,4,356,9,
40508976,Ralph’s Retreat,29565491,Emma,,28804,35.62977,-82.5762,Entire home/apt,87,1,165,2021-11-28,6.70,2,343,89,
40553378,"Deerhaven Hideaway; Luxurious Convenience to Biltmore Park, Asheville, and more!",96187307,Yonder,,28803,35.49499,-82.54057,Entire home/apt,519,2,4,2021-10-03,0.28,42,299,3,
40610548,"Stunning Mountain Home - Views, Hot Tub & Fire Pit",314686830,Michelle,,28704,35.46447,-82.50682,Entire home/apt,1043,5,5,2021-11-26,0.29,2,0,2,
40639820,Urban Forest Suite - Perfect Couples Getaway,14604719,Mitchell,,28806,35.57083,-82.59055,Entire home/apt,106,1,315,2021-12-10,13.03,1,53,176,
40664278,"Chic Retreat: Walk to Dining, Shops, Entertainment",149601167,TurnKey Vacation Rentals,,28806,35.57895,-82.57692,Entire home/apt,94,31,10,2021-07-25,0.57,43,274,7,
40695807,Tiny Mansion - by the woods & downtown!,243870,Stephanie,,28801,35.61017,-82.55924,Entire home/apt,200,30,0,,,1,0,0,
40698829,Asheville Home Sweet Home,314149204,Chris,,28806,35.50905,-82.6114,Entire home/apt,275,2,9,2020-12-29,0.38,1,53,2,
40700186,Private  but Central West Asheville in Nature,79691715,Myrick,,28806,35.58252,-82.58844,Entire home/apt,85,3,64,2021-11-27,2.96,1,354,39,
40731388,"Hip, Atomic Getaway in Downtown Asheville",316212986,Amanda,,28801,35.60239,-82.54239,Entire home/apt,150,2,53,2021-12-12,6.57,1,252,53,
40740987,Bee City Bungalow - What AVL's Buzzing About!,144130422,Maria,,28801,35.59679,-82.56568,Entire home/apt,200,2,90,2021-12-06,4.73,1,123,54,
40756664,The Asheville Acorn,19496141,Stephen,,28803,35.54933,-82.50817,Entire home/apt,55,1,151,2021-12-12,6.25,2,155,87,
40758073,Asheville Arts and crafts cabin on the river.,291084289,Matthew,,28804,35.62922,-82.59894,Entire home/apt,150,2,32,2021-11-28,1.34,1,77,14,
40784083,"THE HIVE: Large 6 BR home, yard for kids & adults",53103852,Andrea,,28803,35.48984,-82.49757,Entire home/apt,532,2,116,2021-12-12,6.09,2,292,78,
40818692,Private Entrance to Upstairs of River Arts Home,98506795,Elizabeth,,28801,35.58954,-82.56728,Entire home/apt,179,3,7,2021-10-24,0.31,2,71,5,
40829218,"All-Suite Retreat Near Downtown, Outdoor Activities",149601167,TurnKey Vacation Rentals,,28806,35.59721,-82.62451,Entire home/apt,80,2,9,2021-11-27,0.68,43,358,8,
40829347,Designer Estate w/ Chef’s Kitchen & Home Theater,149601167,TurnKey Vacation Rentals,,28704,35.46115,-82.49361,Entire home/apt,584,2,6,2021-10-17,0.37,43,353,4,
40840139,Calm and Sunny Studio Apartment w/Private Entrance,56642643,Paul,,28806,35.57859,-82.62929,Entire home/apt,106,3,61,2021-07-06,2.53,2,9,27,
40840756,Driftwood by the River 3.0,116133463,Libre,,28805,35.59069,-82.46689,Entire home/apt,176,2,64,2021-12-12,2.73,2,162,38,
40946975,Beautiful Asheville tiny home get-a-way..,4506010,Candra,,28806,35.57164,-82.60487,Entire home/apt,66,30,11,2021-06-01,0.47,1,261,4,
40956152,Remodeled All-Suite Downtown Loft w/ Balcony,149601167,TurnKey Vacation Rentals,,28801,35.59715,-82.55329,Entire home/apt,297,2,4,2021-10-10,0.56,43,317,4,
40956163,The Hart House: Luxurious Mountain Retreat,149601167,TurnKey Vacation Rentals,,28732,35.46681,-82.46378,Entire home/apt,596,2,6,2021-11-28,0.62,43,337,6,
40986908,South Slope View,27118661,Sean,,28801,35.58638,-82.5535,Entire home/apt,401,3,55,2021-12-13,2.58,1,328,35,
40988430,"Downtown Bungalow - big house, amazing location!",79463303,Selina,,28801,35.59914,-82.55807,Entire home/apt,236,1,92,2021-11-27,3.86,1,324,58,
41044083,Paradise parkway launch pad,320665850,Helen,,28803,35.5555,-82.47759,Entire home/apt,328,1,64,2021-11-28,2.67,1,353,26,
41084882,Grand Slam; the ultimate in downtown Asheville LUXURY! Right downtown!,96187307,Yonder,,28801,35.58735,-82.55007,Entire home/apt,450,2,22,2021-12-12,1.17,42,334,15,
41093183,Happy Haven ART Studio 1 Bdrm No Cleaning Fee :),15056995,Celeste & Esiris,,28806,35.5952,-82.62639,Entire home/apt,99,2,5,2020-03-15,0.22,2,163,0,
41153545,Retro Forest Cottage w/Fire Pit-Close to Downtown,4154016,Giselle,,28806,35.6448,-82.66603,Entire home/apt,122,2,22,2021-12-13,5.79,1,236,22,
41191198,"Mtn. Views, 1.5 miles to downtown,No cleaning fee!",171471164,Martin,,28804,35.62384,-82.56023,Entire home/apt,100,2,104,2021-12-12,4.43,1,0,57,
41195186,"Nature-lover's river view cottage, near downtown",323089684,Kaegi Enterprises,,28805,35.60331,-82.46964,Entire home/apt,268,7,38,2021-11-27,1.85,2,323,25,
41248109,"Beautiful Garden Cottage Townhome, Mountain and City Views, Centrally Located",167186184,Towns,,28801,35.59595,-82.55202,Entire home/apt,324,1,29,2021-11-18,1.25,108,340,10,
41257317,Private entry to cozy room minutes to downtown!,6659154,Jordan,,28806,35.63721,-82.63351,Private room,52,1,23,2021-11-22,1.01,2,258,20,
41257465,Mid Century Bungalow Mins to Biltmore & Downtown,16970160,Daniel,,28803,35.57393,-82.54525,Entire home/apt,133,30,54,2021-11-20,2.35,2,248,23,
41257687,"Sunflower Suite, 10 minutes to Downtown",198187347,Jamie & Brooke,,28806,35.58531,-82.63702,Entire home/apt,109,1,169,2021-12-12,7.18,2,263,86,
41269091,Asheville Mountain Home,59538295,Jeanine,,28805,35.64106,-82.47037,Entire home/apt,102,7,5,2021-08-18,0.25,2,18,3,
41292632,Colby Loft; downtown Asheville luxury! Walkable to everything!,96187307,Yonder,,28801,35.59341,-82.55499,Entire home/apt,315,2,14,2021-11-01,0.66,42,344,8,
41292656,"Southern Gem; downtown Asheville luxury! Private deck, walkable to everything!",96187307,Yonder,,28801,35.59509,-82.55467,Entire home/apt,389,2,10,2021-12-05,0.54,42,356,7,
41313257,A Stones throw from Asheville & Weaverville,324587083,Alicia And John,,28804,35.65278,-82.57944,Entire home/apt,109,2,47,2021-11-14,2.11,1,259,19,
41315336,"Close to Downtown, Updated 1920's Era Apartment",24572986,Jaan,,28801,35.60204,-82.5439,Entire home/apt,111,30,1,2021-11-14,0.94,1,140,1,
41316183,Private Bent Creek Apt - Hiking and Biking Heaven!,324617184,Jake And Jennifer,,28806,35.50607,-82.60885,Entire home/apt,102,2,96,2021-12-06,4.22,1,72,58,
41316941,Charming Cottage-Convenient and Comfortable,288906933,Angel,,28803,35.55767,-82.49504,Entire home/apt,150,3,101,2021-11-28,4.53,2,188,66,
41343517,"Great Location, Duplex B, Views, River Access,Dogs",203736164,Lindsay,,28805,35.59226,-82.4687,Entire home/apt,135,3,18,2021-10-24,0.78,3,348,8,
41369383,Bright + Modern West Asheville Guest House,2456389,Andy + Jess,,28806,35.56075,-82.61025,Private room,195,2,31,2021-11-21,1.33,1,56,15,
41399256,Luxurious Suite-Easy Access to Town & Mountains,30499084,Ana,,28805,35.61501,-82.49762,Entire home/apt,138,2,27,2021-12-12,4.53,1,4,27,
41399818,"New Downtown Townhome with Private Elevator, Rooftop Terrace, Mountain Views",167186184,Towns,,28801,35.5885,-82.5495,Entire home/apt,638,1,42,2021-11-22,1.81,108,308,20,
41424551,Luxurious and Walkable West Asheville,12602906,Kyle,,28806,35.58247,-82.59356,Private room,130,1,66,2021-12-12,2.96,1,9,35,
41430658,Blue Ridge Bungalow <10 Minutes to Downtown,24730814,Toni,,28804,35.6292,-82.58986,Entire home/apt,168,2,113,2021-11-29,4.87,3,256,61,
41452911,Modern Farmhouse Studio,31313195,Rachael,,28805,35.60546,-82.50437,Entire home/apt,109,1,224,2021-12-12,9.74,1,66,138,
41462738,Stay awhile in our FarmTique Forest Retreat,35088557,Max & Lindsey,,28803,35.52847,-82.47912,Entire home/apt,312,2,59,2021-12-12,2.57,4,320,36,
41509293,Quaint Carriage House in Historic District,326751718,Sheri,,28801,35.60489,-82.5687,Entire home/apt,665,2,13,2021-06-27,0.78,7,328,7,
41521300,West Asheville Cottage Near Downtown-Full Kitchen,267251966,Jeff,,28806,35.5958,-82.59375,Entire home/apt,119,2,120,2021-12-12,6.16,3,162,65,
41530112,Make Worry-Free Memories; Perfect Social Distance Option,327105662,Anna,,28806,35.53165,-82.6251,Entire home/apt,975,3,5,2021-10-10,0.28,5,312,3,
41530116,"15 Minutes to Downtown Asheville! Hot Tub, Fire Place, Pet Friendly",327105662,Anna,,28806,35.53231,-82.62596,Entire home/apt,270,2,28,2021-11-21,1.21,5,343,11,
41530119,"Minutes to Downtown! Fire Place, Hot Tub, Pet Friendly",327105662,Anna,,28806,35.53272,-82.62699,Entire home/apt,270,2,25,2021-11-29,1.08,5,336,12,
41530123,"Convenient to Downtown, hiking & Parkway; Pet Friendly, fireplace, Hot Tub!",327105662,Anna,,28806,35.53139,-82.62468,Entire home/apt,208,2,62,2021-12-05,2.67,5,342,27,
41530126,"Close to Downtown Asheville; Fire Place, Hot Tub, Dog Friendly!",327105662,Anna,,28806,35.53187,-82.62521,Entire home/apt,208,2,40,2021-11-22,2.15,5,326,24,
41552639,"East Asheville 2 AirBNBs in 1, MtnViews, Sleeps 12",189799819,Michael&Kerrie,,28803,35.55054,-82.46726,Entire home/apt,374,2,22,2021-11-28,1.02,4,224,15,
41552896,"Stealing Home; downtown Asheville LUXURY! Asheville Tourists, breweries & more!",96187307,Yonder,,28801,35.58718,-82.55287,Entire home/apt,458,2,21,2021-10-07,1.13,42,348,11,
41584366,2 Bedrooms in West Asheville. Walk to Everything!,61537735,Adam,,28806,35.57911,-82.57837,Entire home/apt,166,1,25,2021-12-04,1.12,1,8,24,
41595531,"A true piece of Avl history, IN TOWN! 5 mins to DT",26759134,Ben,,28804,35.62103,-82.56311,Entire home/apt,335,3,70,2021-12-03,3.14,1,243,37,
41646849,Relax in our FarmTique Forest Lookout,35088557,Max & Lindsey,,28803,35.52883,-82.48039,Entire home/apt,322,2,29,2021-09-19,1.27,4,62,8,
41646999,Escape to our FarmTique Forest Suite,35088557,Max & Lindsey,,28803,35.5274,-82.48038,Entire home/apt,132,2,39,2021-11-15,1.71,4,62,10,
41717325,Asheville Town Cabin,134903005,Carolina Mornings,,28804,35.62737,-82.53014,Entire home/apt,294,1,4,2021-08-26,0.33,19,337,3,
41721927,The Haven.  Have it all...luxury/comfort/location,290565134,Janet,,28801,35.6032,-82.57427,Entire home/apt,225,2,58,2021-11-28,2.60,1,0,30,
41738372,VIEWS of Downtown Asheville! Omni Grove Park area,32163305,Lisa,,28804,35.631,-82.54158,Entire home/apt,227,4,6,2021-10-26,0.39,4,134,4,
41800927,Private luxury where city & nature come together,7262993,Mike,,28806,35.57259,-82.59243,Entire home/apt,198,1,225,2021-12-13,9.88,1,231,112,
41801212,Artist’s Mtn. Retreat: 6 Mi to Downtown Asheville!,151397468,Evolve,,28804,35.64422,-82.51138,Entire home/apt,143,2,28,2021-12-05,1.55,22,345,17,
41869751,Velvet Underground Asheville unique music inspired,8205914,Lauren,,28805,35.60001,-82.50032,Entire home/apt,79,1,65,2021-11-28,2.91,1,165,45,
41873804,Cobalt Corner 130 Biltmore Ave,176979085,Karen,,28801,35.59029,-82.55096,Entire home/apt,252,1,38,2021-12-06,2.24,5,353,26,
41944910,Serene Retreat 15 Minutes to Asheville & Black Mt.,149601167,TurnKey Vacation Rentals,,28805,35.63074,-82.46895,Entire home/apt,120,2,11,2021-10-24,0.51,43,309,5,
41978741,Albemarle Inn Bed & Breakfast,332301121,Fabrizio,,28801,35.61433,-82.54198,Private room,250,1,24,2021-08-18,1.28,1,322,17,
42011229,Asheville Town Mountain Hideaway 'Bear Pause',71812166,Heidi & Ricky,,28804,35.6263,-82.53124,Entire home/apt,445,3,42,2021-11-28,2.38,7,240,22,
42092425,"Minutes from West Asheville, private and cozy",92773441,Michael,,28806,35.55335,-82.62171,Entire home/apt,275,2,27,2021-12-06,1.26,1,332,16,
42092691,*Comfy Smart Condo|10 mins to DT & Biltmore*,67969363,Jon And Emily,,28803,35.5536,-82.47701,Entire home/apt,130,2,94,2021-12-08,4.17,6,290,52,
42108869,Sophie's Retreat - In town - Pets - Mountain Views,2979198,Charles,,28804,35.61366,-82.53601,Entire home/apt,193,30,2,2021-03-27,0.19,1,144,2,
42115218,Dog Friendly! Entire House - Only 9min to downtown,108957180,Bonnie,,28805,35.60037,-82.47272,Entire home/apt,148,1,77,2021-12-12,3.53,1,333,47,
